id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1524213987885436928,1524213987885436928,2022-05-11 04:25:07 Střední Evropa (letní čas),2022-05-11,04:25:07,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,237.973Ξ 2) Otherdeed: 4,671.671Ξ 3) Beanz: 3,683.356Ξ 4) Bored Ape Yacht Club: 3,089.89Ξ 5) MutantApeYachtClub: 2,703.702Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524213987885436928,False,,0,,,,,,,,[],,,,
1524211467049971715,1524211467049971715,2022-05-11 04:15:06 Střední Evropa (letní čas),2022-05-11,04:15:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,203.493Ξ 2) Otherdeed: 4,714.471Ξ 3) Beanz: 3,680.066Ξ 4) Bored Ape Yacht Club: 3,089.89Ξ 5) MutantApeYachtClub: 2,735.112Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524211467049971715,False,,0,,,,,,,,[],,,,
1524208949410553863,1524208949410553863,2022-05-11 04:05:06 Střední Evropa (letní čas),2022-05-11,04:05:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,194.963Ξ 2) Otherdeed: 4,758.861Ξ 3) Beanz: 3,685.778Ξ 4) Bored Ape Yacht Club: 3,089.89Ξ 5) MutantApeYachtClub: 2,754.812Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524208949410553863,False,,0,,,,,,,,[],,,,
1524206434451341313,1524206434451341313,2022-05-11 03:55:07 Střední Evropa (letní čas),2022-05-11,03:55:07,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,146.893Ξ 2) Otherdeed: 4,766.871Ξ 3) Beanz: 3,574.037Ξ 4) Bored Ape Yacht Club: 2,862.89Ξ 5) MutantApeYachtClub: 2,814.502Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524206434451341313,False,,0,,,,,,,,[],,,,
1524171706293800966,1524171706293800966,2022-05-11 01:37:07 Střední Evropa (letní čas),2022-05-11,01:37:07,+0200,957187663,soheil_sbabaei,S O H E i L,,"The most expensive #NFT sold during the last 7days was #BoredApeYachtClub(#BAYC) 17, which sold four days ago for 410 ether or $1.12 million. #Boredape 17 was followed by #Otherdeed 33, and that NFT sold for $979K or roughly 333.33 ether. #NFTs  https://t.co/CBIV7q2tZA",en,[],[],"['https://pbs.twimg.com/media/FSbwu1OX0AE6bht.jpg', 'https://pbs.twimg.com/media/FSbxY4VXoAEyMRR.png']",2,0,1,"['nft', 'boredapeyachtclub', 'bayc', 'boredape', 'otherdeed', 'nfts']",[],https://twitter.com/Soheil_SBabaei/status/1524171706293800966,False,,1,https://pbs.twimg.com/media/FSbwu1OX0AE6bht.jpg,,,,,,,[],,,,
1524163649392238592,1524163649392238592,2022-05-11 01:05:06 Střední Evropa (letní čas),2022-05-11,01:05:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,286.829Ξ 2) Otherdeed: 4,959.95Ξ 3) Beanz: 3,836.369Ξ 4) Bored Ape Yacht Club: 3,025.09Ξ 5) MutantApeYachtClub: 2,976.44Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524163649392238592,False,,0,,,,,,,,[],,,,
1524161133296472071,1524161133296472071,2022-05-11 00:55:06 Střední Evropa (letní čas),2022-05-11,00:55:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,810.548Ξ 2) Otherdeed: 4,972.65Ξ 3) Beanz: 3,989.671Ξ 4) Bored Ape Yacht Club: 3,025.09Ξ 5) MutantApeYachtClub: 2,976.44Ξ",und,[],[],[],1,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524161133296472071,False,,0,,,,,,,,[],,,,
1524138485254344706,1524138485254344706,2022-05-10 23:25:06 Střední Evropa (letní čas),2022-05-10,23:25:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,971.531Ξ 2) Otherdeed: 5,051.355Ξ 3) Beanz: 4,076.396Ξ 4) Bored Ape Yacht Club: 3,326.79Ξ 5) MutantApeYachtClub: 3,089.72Ξ",und,[],[],[],0,0,1,[],[],https://twitter.com/PlaceofXYZ/status/1524138485254344706,False,,0,,,,,,,,[],,,,
1524135974674046977,1524135974674046977,2022-05-10 23:15:08 Střední Evropa (letní čas),2022-05-10,23:15:08,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,815.081Ξ 2) Otherdeed: 5,074.637Ξ 3) Beanz: 4,070.217Ξ 4) Bored Ape Yacht Club: 3,326.79Ξ 5) MutantApeYachtClub: 3,108.11Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524135974674046977,False,,0,,,,,,,,[],,,,
1524133449648463877,1524133449648463877,2022-05-10 23:05:06 Střední Evropa (letní čas),2022-05-10,23:05:06,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,750.992Ξ 2) Otherdeed: 5,099.237Ξ 3) Beanz: 4,086.607Ξ 4) Bored Ape Yacht Club: 3,326.79Ξ 5) MutantApeYachtClub: 3,102.6Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524133449648463877,False,,0,,,,,,,,[],,,,
1524132180611452928,1524132180611452928,2022-05-10 23:00:03 Střední Evropa (letní čas),2022-05-10,23:00:03,+0200,1455615278361026567,nycweb3,NYCWeb3.eth,,TOP 5 VOLUME  BoredApeYachtClub @BoredApeYC - 3076.79 ETH  CloneX @RTFKTstudios - 1773.7 ETH  Doodles @doodles - 1455.17 ETH  PROOF Collective @proof_xyz - 425.9 ETH  BoredApeKennelClub @boredapeyc - 378.89 ETH,ht,"[{'screen_name': 'boredapeyc', 'name': 'bored ape yacht club', 'id': '1381699264011771906'}, {'screen_name': 'rtfktstudios', 'name': 'rtfktbackup', 'id': '1520865045684494336'}, {'screen_name': 'doodles', 'name': 'doodles', 'id': '1405701429646430212'}, {'screen_name': 'proof_xyz', 'name': 'proof (🥃,🦉)', 'id': '1420417970749149188'}, {'screen_name': 'boredapeyc', 'name': 'bored ape yacht club', 'id': '1381699264011771906'}]",[],[],0,0,0,[],[],https://twitter.com/NYCWeb3/status/1524132180611452928,False,,0,,,,,,,,[],,,,
1524130945795866625,1524130945795866625,2022-05-10 22:55:09 Střední Evropa (letní čas),2022-05-10,22:55:09,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,655.952Ξ 2) Otherdeed: 5,086.197Ξ 3) Beanz: 4,065.977Ξ 4) MutantApeYachtClub: 3,079.7Ξ 5) Bored Ape Yacht Club: 3,076.79Ξ",und,[],[],[],0,0,0,[],[],https://twitter.com/PlaceofXYZ/status/1524130945795866625,False,,0,,,,,,,,[],,,,
1524128453011795968,1524128453011795968,2022-05-10 22:45:14 Střední Evropa (letní čas),2022-05-10,22:45:14,+0200,1436460591254704129,mintalytics,Mintalytics 📊,,Top 10: 1d Volume 👇 @AzukiOfficial 17608.41 ETH @othersidemeta 5225.74 ETH @AzukiOfficial 4062.17 ETH Mutant Ape Yacht Club 3115.95 ETH @BoredApeYC 3076.79 ETH @projectPXN 2023.64 ETH @moonbirds 1832.49 ETH @RTFKTstudios 1729.28 ETH @doodles 1308.68 ETH @RagnarokMeta 1279.39 ETH,cy,"[{'screen_name': 'azukiofficial', 'name': 'azuki', 'id': '1432583226707484676'}, {'screen_name': 'othersidemeta', 'name': 'othersidemeta', 'id': '1494856957471113219'}, {'screen_name': 'azukiofficial', 'name': 'azuki', 'id': '1432583226707484676'}, {'screen_name': 'boredapeyc', 'name': 'bored ape yacht club', 'id': '1381699264011771906'}, {'screen_name': 'projectpxn', 'name': 'phantom network', 'id': '1465940862928658437'}, {'screen_name': 'moonbirds', 'name': 'moonbirds (\U0001fab9, 🦉)', 'id': '1498857371547828224'}, {'screen_name': 'rtfktstudios', 'name': 'rtfktbackup', 'id': '1520865045684494336'}, {'screen_name': 'doodles', 'name': 'doodles', 'id': '1405701429646430212'}, {'screen_name': 'ragnarokmeta', 'name': 'ragnarök', 'id': '1448439343996100610'}]",[],[],0,0,0,[],[],https://twitter.com/mintalytics/status/1524128453011795968,False,,0,,,,,,,,[],,,,
1524128421760192512,1524128421760192512,2022-05-10 22:45:07 Střední Evropa (letní čas),2022-05-10,22:45:07,+0200,1482537970355748865,placeofxyz,Placeof XYZ,,"Trending NFT Collections:  1) Azuki: 17,452.822Ξ 2) Otherdeed: 5,163.788Ξ 3) Beanz: 4,040.163Ξ 4) MutantApeYachtClub: 3,073.95Ξ 5) Bored Ape Yacht Club: 3,076.79Ξ",und,[],[],[],0,0,2,[],[],https://twitter.com/PlaceofXYZ/status/1524128421760192512,False,,0,,,,,,,,[],,,,
1524737261635608576,1524728186164101120,2022-05-12 15:04:26 Střední Evropa (letní čas),2022-05-12,15:04:26,+0200,1504967789236391947,zachtoshi,Zach 🦊,,@NickS0usa @SpaceRiders_NFT 🚀🚀🚀🚀 DO IT!!,en,[],[],[],0,0,0,[],[],https://twitter.com/zachtoshi/status/1524737261635608576,False,,0,,,,,,,,"[{'screen_name': 'NickS0usa', 'name': 'SmokeyNS | Pixel King 👑', 'id': '447429509'}, {'screen_name': 'SpaceRiders_NFT', 'name': 'Space Riders', 'id': '1485079518452895747'}]",,,,
1524737261350227968,1524425369197162497,2022-05-12 15:04:26 Střední Evropa (letní čas),2022-05-12,15:04:26,+0200,1460895674871205888,letlenilead0510,Anna|AU,,@Moxas_NFT @GalacticR2050 @necesito_janice  @mernoleducay  @InvisibleNowins,und,"[{'screen_name': 'mernoleducay', 'name': 'mernole ducay', 'id': '1497008292974915584'}, {'screen_name': 'invisiblenowins', 'name': 'maria_zahara', 'id': '1490629411258863622'}]",[],[],0,0,0,[],[],https://twitter.com/letlenilead0510/status/1524737261350227968,False,,0,,,,,,,,"[{'screen_name': 'Moxas_NFT', 'name': 'Moxas', 'id': '1440765649102327814'}, {'screen_name': 'GalacticR2050', 'name': 'Galactic Resistance', 'id': '1520512085960142848'}]",,,,
1524737258003308544,1524722568888045570,2022-05-12 15:04:25 Střední Evropa (letní čas),2022-05-12,15:04:25,+0200,1384986552879747072,gianlucaferric1,Gianluca Ferricchio,,@Arkar_m_win @GenerousRobots The best project nft,en,[],[],[],0,0,0,[],[],https://twitter.com/GianlucaFerric1/status/1524737258003308544,False,,0,,,,,,,,"[{'screen_name': 'Arkar_m_win', 'name': 'Thelleice⚙️🤖 {101} - ❲♕Ø̶Ġ̶❳', 'id': '1494808807704252417'}, {'screen_name': 'GenerousRobots', 'name': 'Generous Robots ⚙🤖 {101}', 'id': '1471518691036643331'}]",,,,
1524737257084792838,1524737257084792838,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1033739483609481216,1crypticpoet,Cryptic Poet 👑,,🔥 JUST IN: M.L.B. Signs Deal With Operator of NFT Fantasy Game   https://t.co/InnDiv3M0h #crypto #blockchain #Nft #nfts #eth $eth,en,[],['https://www.google.com/amp/s/www.nytimes.com/2022/05/12/sports/mlb-sorare-nft.amp.html'],[],0,1,1,"['crypto', 'blockchain', 'nft', 'nfts', 'eth']",['eth'],https://twitter.com/1CrypticPoet/status/1524737257084792838,False,,0,,,,,,,,[],,,,
1524737256841682944,1524441674138619909,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1517932639382274048,pinkyblush16,Pinky Blush,,@cryptic_rich @artofmob @AakaashKing @Riya_NFT @DIINESHKUMAR6,und,"[{'screen_name': 'riya_nft', 'name': 'riya_nft', 'id': '1521860557045133318'}, {'screen_name': 'diineshkumar6', 'name': 'diinesh kumar nft', 'id': '1274994824832139265'}]",[],[],0,0,0,[],[],https://twitter.com/PinkyBlush16/status/1524737256841682944,False,,0,,,,,,,,"[{'screen_name': 'cryptic_rich', 'name': 'Cryptic_Rich 🥷', 'id': '890627232372150272'}, {'screen_name': 'artofmob', 'name': 'Art of Mob', 'id': '1488861861604962309'}]",,,,
1524737256619192320,1524716470596374528,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1493493331606786048,turtlearmy_nft,TheTurtleArmy.NFT,,@kimkangkung_nft 🥳🥳,und,[],[],[],0,0,0,[],[],https://twitter.com/TurtleArmy_NFT/status/1524737256619192320,False,,0,,,,,,,,"[{'screen_name': 'kimkangkung_nft', 'name': 'FREAKYKUNG', 'id': '1278014681127350272'}]",,,,
1524737256107372544,1524684861608370176,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1471664062421676035,lalapark1999,go kj,,@Min_bujang @tracer_terra @kip__s @MamieGr48551417 @R_nft_R,und,"[{'screen_name': 'mamiegr48551417', 'name': 'love&peace', 'id': '1367749967729725445'}, {'screen_name': 'r_nft_r', 'name': 'rp·', 'id': '1486428904063594496'}]",[],[],0,0,0,[],[],https://twitter.com/lalapark1999/status/1524737256107372544,False,,0,,,,,,,,"[{'screen_name': 'Min_bujang', 'name': 'Min_bujang🔺', 'id': '1489195903785127941'}, {'screen_name': 'tracer_terra', 'name': 'TRACER', 'id': '1518237443006541824'}]",,,,
1524737255935397889,1524723543744737280,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,25822973,kristopherlukas,Kristopher Lukas,,@notJessus @charisma_nft Halo ci jess,pl,[],[],[],0,0,0,[],[],https://twitter.com/kristopherlukas/status/1524737255935397889,False,,0,,,,,,,,"[{'screen_name': 'notJessus', 'name': 'JESS', 'id': '1461439633623973895'}, {'screen_name': 'charisma_nft', 'name': '🍊 cha 🤍 memeland', 'id': '1486208460329205761'}]",,,,
1524737254081576964,1524659636644761601,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1346203189708783618,garrgamell777,Garrgamell___,,@GdCollabVerse @shikigai_nft @GenDungeon @yudagNFT @nikolanft @Zek00799 @narkomanijaB13,und,"[{'screen_name': 'zek00799', 'name': 'zeko', 'id': '1496298352002088968'}, {'screen_name': 'narkomanijab13', 'name': 'hedos', 'id': '2592286119'}]",[],[],0,0,0,[],[],https://twitter.com/Garrgamell777/status/1524737254081576964,False,,0,,,,,,,,"[{'screen_name': 'GdCollabVerse', 'name': 'Generative Dungeon Collabs', 'id': '1515330588810657802'}, {'screen_name': 'shikigai_nft', 'name': 'SHIKIGAI', 'id': '1494755987630157824'}, {'screen_name': 'GenDungeon', 'name': 'Generative Dungeon', 'id': '1437062557999812614'}, {'screen_name': 'yudagNFT', 'name': 'Yudag 🍀', 'id': '2612254231'}]",,,,
1524737253834174464,1524737253834174464,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,1473017614930792456,ideraoluwapetra,Petra Ideraoluwa,,"I just entered @emotonsnft, an invite-only NFT family. You can use my referral to get a spot in the invitelist ⬇️  https://t.co/OzbMBP91N8  #emotons #invitelist  ⚆T⚆",en,"[{'screen_name': 'emotonsnft', 'name': 'em⚆t⚆ns', 'id': '1490071057574907915'}]",['https://emotons.io/join/2?CREt5VCVYrH8'],[],0,0,0,"['emotons', 'invitelist']",[],https://twitter.com/ideraoluwapetra/status/1524737253834174464,False,,0,,,,,,,,[],,,,
1524737253075046402,1524456545173524480,2022-05-12 15:04:24 Střední Evropa (letní čas),2022-05-12,15:04:24,+0200,20045614,gavnersworld,Gavner,,@ReiEka @DegenGold ❤️ NFT's ❤️,de,[],[],[],0,0,0,[],[],https://twitter.com/gavnersworld/status/1524737253075046402,False,,0,,,,,,,,"[{'screen_name': 'ReiEka', 'name': 'Rei Eka', 'id': '2904830845'}, {'screen_name': 'DegenGold', 'name': 'DEGEN GOLD CARD | NFT COLLECTION | 1 SOL MINT', 'id': '1507856211655467009'}]",,,,
1524737251334307840,1524580599909990400,2022-05-12 15:04:23 Střední Evropa (letní čas),2022-05-12,15:04:23,+0200,1495131471258202114,kaylahi61964083,Kayla Hill,,@MysticMen_ @SonOfFormosa  @AirKudasai777  @coolkid_nft,und,"[{'screen_name': 'airkudasai777', 'name': 'エアドロソルジャー@タグ付け自由', 'id': '1321090000088346626'}, {'screen_name': 'coolkid_nft', 'name': 'cool kid ❤️ memeland', 'id': '2236533926'}]",[],[],0,0,0,[],[],https://twitter.com/KaylaHi61964083/status/1524737251334307840,False,,0,,,,,,,,"[{'screen_name': 'MysticMen_', 'name': 'Mystic Men', 'id': '1518977087427784705'}]",,,,
1524737250973650947,1524461924401917954,2022-05-12 15:04:23 Střední Evropa (letní čas),2022-05-12,15:04:23,+0200,1486042335939026952,iconnick8,Niles | Iconic Ape Club,,@kamakura_nft @MacksNFT @Skiles_sol @itsjustclifff @Hairygainz @MacksNFT @EconNFT,und,"[{'screen_name': 'macksnft', 'name': 'mack {421}', 'id': '1504766190786387968'}, {'screen_name': 'econnft', 'name': 'conor.sol ($icon) iac', 'id': '1486313068334403588'}]",[],[],0,0,0,[],[],https://twitter.com/Iconnick8/status/1524737250973650947,False,,0,,,,,,,,"[{'screen_name': 'kamakura_nft', 'name': 'Kamakura 鎌倉', 'id': '1501013830427885569'}, {'screen_name': 'MacksNFT', 'name': 'Mack {421}', 'id': '1504766190786387968'}, {'screen_name': 'Skiles_sol', 'name': 'Skiles_sol', 'id': '1491611197736570881'}, {'screen_name': 'itsjustclifff', 'name': 'Cliff ツ 🍜🍜🍜', 'id': '1918808352'}]",,,,
1524737249379852289,1524725961438253057,2022-05-12 15:04:23 Střední Evropa (letní čas),2022-05-12,15:04:23,+0200,1454461415176146948,darkhorsekovbo1,Thomas Gray,,@Katatonik_nft @JIKANSTUDIOS @ORexNFT @ArcadaLifeline @WaterboyNFT,und,"[{'screen_name': 'arcadalifeline', 'name': 'ms. arcadalifeline', 'id': '1472798865669730305'}, {'screen_name': 'waterboynft', 'name': 'waterboy', 'id': '1588856636'}]",[],[],0,0,0,[],[],https://twitter.com/darkhorsekovbo1/status/1524737249379852289,False,,0,,,,,,,,"[{'screen_name': 'Katatonik_nft', 'name': 'KATATONIK', 'id': '1496125113066008584'}, {'screen_name': 'JIKANSTUDIOS', 'name': 'JIKAN STUDIOS', 'id': '1506112872270614535'}]",,,,
1524737249132175361,1524737249132175361,2022-05-12 15:04:23 Střední Evropa (letní čas),2022-05-12,15:04:23,+0200,1021190509,infinitytimesme,Angie ~ 🇦🇺,,⏰ PUBLIC MINT TIME   Let’s goooo! Come join the party 🎉     https://t.co/B2E1dTvnLx  https://t.co/PqdWlV0mtx,en,[],['https://twitter.com/i/spaces/1MYxNnqkAvpxw'],['https://pbs.twimg.com/tweet_video_thumb/FSj0cQGVEAArarv.jpg'],0,0,0,[],[],https://twitter.com/InfinityTimesMe/status/1524737249132175361,False,,1,https://pbs.twimg.com/tweet_video_thumb/FSj0cQGVEAArarv.jpg,,,,,,,[],,,,
1524737246376562688,1524737246376562688,2022-05-12 15:04:22 Střední Evropa (letní čas),2022-05-12,15:04:22,+0200,1147858794677846016,rfaldoart,𝕽𝖋𝖆𝖑𝖉𝖔 𝕬𝖗𝖙,,"Check out ✨✨ Baxter Psychedelic #0202  by RfaldoArt at Cryptocom NFT!   Good NFT , Good Price ❤️‍🔥❤️‍🔥  👇🏼👇🏼👇🏼  https://t.co/rLDIwHbyhB l  At @cryptocom #baxter #baxterfam #cro #crofam #fftb #cryptocomnft #NFTdrop #NFTProject #NFTshill  https://t.co/dbdTbOUlC2",en,"[{'screen_name': 'cryptocom', 'name': 'crypto.com', 'id': '864347902029709314'}]",['https://crypto.com/nft/collection/e745371ef81d5706d634de5842c90ac5?asset=b48f7e42b389dd7a39b9c367210e9855&edition=8cc453a18a889ff6be5c15e80b791a5d&detail-page=MARKETPLACE'],['https://pbs.twimg.com/media/FSj0cAxVIAAmx6S.jpg'],0,0,1,"['baxter', 'baxterfam', 'cro', 'crofam', 'fftb', 'cryptocomnft', 'nftdrop', 'nftproject', 'nftshill']",[],https://twitter.com/rfaldoart/status/1524737246376562688,False,,1,https://pbs.twimg.com/media/FSj0cAxVIAAmx6S.jpg,,,,,,,[],,,,
1524737245789716480,1524737245789716480,2022-05-12 15:04:22 Střední Evropa (letní čas),2022-05-12,15:04:22,+0200,251039308,mywandertales,ratnadwip.eth ॥ Enclosed Chronicles (Editions)🎊,, https://t.co/UOI3Q5XfKi,und,[],['https://twitter.com/i/spaces/1zqKVBOvlanKB'],[],0,0,0,[],[],https://twitter.com/mywandertales/status/1524737245789716480,False,,0,,,,,,,,[],,,,
1524737245693214720,1524736469637632001,2022-05-12 15:04:22 Střední Evropa (letní čas),2022-05-12,15:04:22,+0200,1498431058572111873,kigurumigirlsc,ティントリ NFT Kigurumi Girls,,@huyuri_NFT ゆっきにさんとアクロスちゃんの激しいバトル🤣🤣,ja,[],[],[],0,0,0,[],[],https://twitter.com/kigurumigirlsC/status/1524737245693214720,False,,0,,,,,,,,"[{'screen_name': 'huyuri_NFT', 'name': 'huyuri🎨ふゆり| 今夜21:00新作 | NFTcreator', 'id': '1513072209241149441'}]",,,,
1524737240693309440,1524737240693309440,2022-05-12 15:04:21 Střední Evropa (letní čas),2022-05-12,15:04:21,+0200,1433723381413785616,trnemiri1,trnemiri,,"Cryptoer will be a great web3 social product; guys, come and draw together to get early NFT benefits!  #CTO #CryptoCat #NFT #web3 #xtoearn #sharetoearn #salana #sol @Cryptoerio  https://t.co/sUhFIrQcsD",en,"[{'screen_name': 'cryptoerio', 'name': 'cryptoer|hiring!', 'id': '1513221237580840960'}]",['https://wn.nr/66ZjXv'],[],0,0,0,"['cto', 'cryptocat', 'nft', 'web3', 'xtoearn', 'sharetoearn', 'salana', 'sol']",[],https://twitter.com/trnemiri1/status/1524737240693309440,False,,0,,,,,,,,[],,,,
1524737240567406592,1524621925980454912,2022-05-12 15:04:21 Střední Evropa (letní čas),2022-05-12,15:04:21,+0200,1508457142101356553,chitacantik0217,🍒 Dewi Naa🍒,,@Candle_NFT @oxywondo2729  @pickdoyoung,und,"[{'screen_name': 'pickdoyoung', 'name': 'big wins cutie 🍀', 'id': '1515657611009409025'}]",[],[],0,0,0,[],[],https://twitter.com/Chitacantik0217/status/1524737240567406592,False,,0,,,,,,,,"[{'screen_name': 'Candle_NFT', 'name': 'Саndle.eth \uea00', 'id': '633246096'}]",,,,
